id,customer_id,service_name,status,date_slot,address,vendor_name,amount,created_at
2000977,1000006,TV Repair,Pending,2026-02-23 11:00 AM - 12:00 PM,"Street 6, City",Vendor C,200,2026-02-10 16:46:03
2000978,1000067,Washing Machine Repair,Pending,2026-02-27 03:00 PM - 04:00 PM,"Street 67, City",Vendor B,150,2026-02-10 16:46:03
2000979,1000062,AC Repair,Cancelled,2026-03-11 01:00 PM - 02:00 PM,"Street 62, City",Vendor A,100,2026-02-10 16:46:03
2000980,1000064,Fridge Repair,Pending,2026-02-28 10:00 AM - 11:00 AM,"Street 64, City",Vendor A,100,2026-02-10 16:46:03
2000981,1000078,TV Repair,Completed,2026-03-05 09:00 AM - 10:00 AM,"Street 78, City",Vendor B,150,2026-02-10 16:46:03
2000982,1000078,AC Repair,Completed,2026-02-25 10:00 AM - 11:00 AM,"Street 78, City",Vendor B,150,2026-02-10 16:46:03
2000983,1000092,AC Repair,Pending,2026-02-17 09:00 AM - 10:00 AM,"Street 92, City",Vendor C,200,2026-02-10 16:46:03
2000984,1000003,Washing Machine Repair,Cancelled,2026-02-22 10:00 AM - 11:00 AM,"Street 3, City",Vendor B,150,2026-02-10 16:46:03
2000985,1000045,Fridge Repair,Pending,2026-03-02 09:00 AM - 10:00 AM,"Street 45, City",Vendor B,150,2026-02-10 16:46:03
2000986,1000078,Washing Machine Repair,Pending,2026-03-05 01:00 PM - 02:00 PM,"Street 78, City",Vendor C,200,2026-02-10 16:46:03
2000987,1000051,TV Repair,Cancelled,2026-03-11 11:00 AM - 12:00 PM,"Street 51, City",Vendor C,200,2026-02-10 16:46:03
2000988,1000012,Washing Machine Repair,Completed,2026-03-08 03:00 PM - 04:00 PM,"Street 12, City",Vendor A,100,2026-02-10 16:46:03
2000989,1000048,Fridge Repair,Pending,2026-02-10 09:00 AM - 10:00 AM,"Street 48, City",Vendor B,150,2026-02-10 16:46:03
2000990,1000017,Fridge Repair,Cancelled,2026-02-26 01:00 PM - 02:00 PM,"Street 17, City",Vendor C,200,2026-02-10 16:46:03
2000991,1000052,Fridge Repair,Cancelled,2026-02-11 02:00 PM - 03:00 PM,"Street 52, City",Vendor B,150,2026-02-10 16:46:03
2000992,1000092,Fridge Repair,Completed,2026-02-19 03:00 PM - 04:00 PM,"Street 92, City",Vendor C,200,2026-02-10 16:46:03
2000993,1000023,TV Repair,Completed,2026-02-13 02:00 PM - 03:00 PM,"Street 23, City",Vendor C,200,2026-02-10 16:46:03
2000994,1000038,TV Repair,Pending,2026-02-22 11:00 AM - 12:00 PM,"Street 38, City",Vendor A,100,2026-02-10 16:46:03
2000995,1000092,AC Repair,Completed,2026-03-01 05:00 PM - 06:00 PM,"Street 92, City",Vendor A,100,2026-02-10 16:46:03
2000996,1000078,TV Repair,Completed,2026-02-26 12:00 PM - 01:00 PM,"Street 78, City",Vendor C,200,2026-02-10 16:46:03
2000997,1000062,Washing Machine Repair,Cancelled,2026-02-22 01:00 PM - 02:00 PM,"Street 62, City",Vendor B,150,2026-02-10 16:46:03
2000998,1000094,TV Repair,Cancelled,2026-03-09 11:00 AM - 12:00 PM,"Street 94, City",Vendor B,150,2026-02-10 16:46:03
2000999,1000014,Washing Machine Repair,Pending,2026-03-08 09:00 AM - 10:00 AM,"Street 14, City",Vendor B,150,2026-02-10 16:46:03
2001000,1000033,AC Repair,Completed,2026-02-18 12:00 PM - 01:00 PM,"Street 33, City",Vendor B,150,2026-02-10 16:46:03
